granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,huth,sana_province,land,Sabaean Huth Plain,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;PER,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,hutton,mountain_dakelh_province,land,Dakelh Mountain Pass,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/interior-salish,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,huupalikooche,e_omita_i_province,land,Eastern՗mitai Eastern Plain,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.nps.gov/bica/learn/historyculture/archeology.htm,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,huwwarin,tadmur_province,land,Palmyrene Huwwarin Wells,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;PLE,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,huxian,xian_province,land,Hu County Han Fields,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;BHR;CHG,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,huysiyn,khovd_province,land,Xiongnu Khovd Western Plain,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;ACSS-ALTAI-XIONGNU;UNESCO-CA-NOMADS,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,hvalsey,gardr_province,land,Dorset Gardar Fjord Plain,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;https://www.britannica.com/topic/Dorset-culture;GEO-PROXY,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,hvamstangi,west_farthing,land,Thule Northwestern Shore,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;installed:in_game/map_data/definitions.txt;GEO-PROXY;PLN-NH-IV96,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,hvittis,satakunta_province,land,Finnic Satakunta Western Plain,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Finnic-languages,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,hvlan,hulan_province,land,Yilou Hulan Eastern Plain,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://ctext.org/records-of-the-three-states/dong-yi/ens,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
location,hvolsvollur,south_farthing,land,Thule Southern Plain,ancient or local ethnogeographic / English,source-led AD 1 local construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Iceland/History,medium,The label localizes the installed cell within its researched AD 1 province frame.,false
